,T0,T1,T2,u0,u1,u2,Ta0,Ta1,Ta2,y
24552,0.837654032,0.846017799,0.840788472,0,0,0,0.885,0.8925,0.9,-0.088975904
24553,0.819858851,0.837654032,0.846017799,0,0,0,0.8775,0.885,0.8925,-0.007371918
24554,0.818384467,0.819858851,0.837654032,0,0,0,0.87,0.8775,0.885,-0.02864865
24555,0.812654737,0.818384467,0.819858851,0,0,0,0.861666667,0.87,0.8775,-0.103552183
24556,0.791944301,0.812654737,0.818384467,0,0,0,0.853333333,0.861666667,0.87,-0.086018937
24557,0.774740513,0.791944301,0.812654737,0,0,0,0.845,0.853333333,0.861666667,-0.095782129
24558,0.755584088,0.774740513,0.791944301,0,0,0,0.836666667,0.845,0.853333333,-0.016631298
24559,0.752257828,0.755584088,0.774740513,0,0,0,0.8275,0.836666667,0.845,-0.011891306
24560,0.749879567,0.752257828,0.755584088,0,0,0,0.818333333,0.8275,0.836666667,0.018922403
24561,0.753664047,0.749879567,0.752257828,0,0,0,0.809166667,0.818333333,0.8275,-0.039514789
24562,0.74576109,0.753664047,0.749879567,0,0,0,0.8,0.809166667,0.818333333,-0.076541757
24563,0.730452738,0.74576109,0.753664047,0,0,0,0.791666667,0.8,0.809166667,-0.060405576
24564,0.718371623,0.730452738,0.74576109,0,0,0,0.783333333,0.791666667,0.8,-0.092830626
24565,0.699805498,0.718371623,0.730452738,0,0,0,0.775,0.783333333,0.791666667,-0.020548133
24566,0.695695871,0.699805498,0.718371623,0,0,0,0.766666667,0.775,0.783333333,-0.04659882
24567,0.686376107,0.695695871,0.699805498,0,0,0,0.7625,0.766666667,0.775,0.017372554
24568,0.689850618,0.686376107,0.695695871,0,0,0,0.758333333,0.7625,0.766666667,-0.056204678
24569,0.678609682,0.689850618,0.686376107,0,0,0,0.754166667,0.758333333,0.7625,-0.06077873
24570,0.666453936,0.678609682,0.689850618,0,0,0,0.75,0.754166667,0.758333333,-0.03961099
24571,0.658531738,0.666453936,0.678609682,0,0,0,0.746666667,0.75,0.754166667,0.00931093
24572,0.660393924,0.658531738,0.666453936,0,0,0,0.743333333,0.746666667,0.75,0.047324573
24573,0.669858839,0.660393924,0.658531738,0,0,0,0.74,0.743333333,0.746666667,-0.003091834
24574,0.669240472,0.669858839,0.660393924,0,0,0,0.736666667,0.74,0.743333333,-0.100295707
24575,0.649181331,0.669240472,0.669858839,0,0,0,0.7325,0.736666667,0.74,-0.102352398
24576,0.628710851,0.649181331,0.669240472,0,0,0,0.728333333,0.7325,0.736666667,0.064777477
24577,0.641666346,0.628710851,0.649181331,0,0,0,0.724166667,0.728333333,0.7325,-0.003848177
24578,0.640896711,0.641666346,0.628710851,0,0,0,0.72,0.724166667,0.728333333,-0.037312375
24579,0.633434236,0.640896711,0.641666346,0,0,0,0.72,0.72,0.724166667,0.011669486
24580,0.635768133,0.633434236,0.640896711,0,0,0,0.72,0.72,0.72,-0.0483294
24581,0.626102253,0.635768133,0.633434236,0,0,0,0.72,0.72,0.72,-0.066594629
24582,0.612783327,0.626102253,0.635768133,0,0,0,0.72,0.72,0.72,-0.06050582
24583,0.600682163,0.612783327,0.626102253,0,0,0,0.723333333,0.72,0.72,-0.045941077
24584,0.591493948,0.600682163,0.612783327,0,0,0,0.726666667,0.723333333,0.72,0.026356414
24585,0.596765231,0.591493948,0.600682163,0,0,0,0.73,0.726666667,0.723333333,-0.077713293
24586,0.581222572,0.596765231,0.591493948,0,0,0,0.733333333,0.73,0.726666667,-0.047378389
24587,0.571746894,0.581222572,0.596765231,0,0,0,0.735833333,0.733333333,0.73,-0.043822311
24588,0.562982432,0.571746894,0.581222572,0,0,0,0.738333333,0.735833333,0.733333333,-0.028510874
24589,0.557280257,0.562982432,0.571746894,0,0,0,0.740833333,0.738333333,0.735833333,-0.069482389
24590,0.543383779,0.557280257,0.562982432,0,0,0,0.743333333,0.740833333,0.738333333,-0.073689023
24591,0.528645975,0.543383779,0.557280257,0,0,0,0.735,0.743333333,0.740833333,-0.002938312
24592,0.528058312,0.528645975,0.543383779,0,0,0,0.726666667,0.735,0.743333333,-0.045191848
24593,0.519019943,0.528058312,0.528645975,0,0,0,0.718333333,0.726666667,0.735,-0.06385547
24594,0.506248849,0.519019943,0.528058312,0,0,0,0.71,0.718333333,0.726666667,-0.009447652
24595,0.504359319,0.506248849,0.519019943,0.05461913,0,0,0.710833333,0.71,0.718333333,-0.031673965
24596,0.498024526,0.504359319,0.506248849,0.116405575,0.05461913,0,0.711666667,0.710833333,0.71,-0.07850745
24597,0.482323036,0.498024526,0.504359319,0.189563415,0.116405575,0.05461913,0.7125,0.711666667,0.710833333,0.111462062
24598,0.504615448,0.482323036,0.498024526,0.246986005,0.189563415,0.116405575,0.713333333,0.7125,0.711666667,0.125023386
24599,0.529620125,0.504615448,0.482323036,0.248810197,0.246986005,0.189563415,0.719166667,0.713333333,0.7125,0.146845339
24600,0.558989193,0.529620125,0.504615448,0.246699345,0.248810197,0.246986005,0.725,0.719166667,0.713333333,0.197140977
24601,0.598417388,0.558989193,0.529620125,0.237089053,0.246699345,0.248810197,0.730833333,0.725,0.719166667,0.223684669
24602,0.643154322,0.598417388,0.558989193,0.222191543,0.237089053,0.246699345,0.736666667,0.730833333,0.725,0.215906051
24603,0.686335532,0.643154322,0.598417388,0.205716152,0.222191543,0.237089053,0.744166667,0.736666667,0.730833333,0.13341444
24604,0.71301842,0.686335532,0.643154322,0.196465827,0.205716152,0.222191543,0.751666667,0.744166667,0.736666667,0.154314678
24605,0.743881356,0.71301842,0.686335532,0.183294758,0.196465827,0.205716152,0.759166667,0.751666667,0.744166667,0.099947871
24606,0.76387093,0.743881356,0.71301842,0.174751875,0.183294758,0.196465827,0.766666667,0.759166667,0.751666667,0.085719436
24607,0.781014817,0.76387093,0.743881356,0.166758445,0.174751875,0.183294758,0.775,0.766666667,0.759166667,0.029701051
24608,0.786955027,0.781014817,0.76387093,0.164348055,0.166758445,0.174751875,0.783333333,0.775,0.766666667,0.105755898
24609,0.808106207,0.786955027,0.781014817,0.152734587,0.164348055,0.166758445,0.791666667,0.783333333,0.775,0.024515648
24610,0.813009337,0.808106207,0.786955027,0.149424083,0.152734587,0.164348055,0.8,0.791666667,0.783333333,0.028356676
24611,0.818680672,0.813009337,0.808106207,0.145393064,0.149424083,0.152734587,0.800833333,0.8,0.791666667,0.10899632
24612,0.840479936,0.818680672,0.813009337,0.131639011,0.145393064,0.149424083,0.801666667,0.800833333,0.8,-0.058528465
24613,0.828774243,0.840479936,0.818680672,0.136218447,0.131639011,0.145393064,0.8025,0.801666667,0.800833333,-0.000225416
24614,0.82872916,0.828774243,0.840479936,0.134646176,0.136218447,0.131639011,0.803333333,0.8025,0.801666667,0.080672646
24615,0.844863689,0.82872916,0.828774243,0.123638303,0.134646176,0.136218447,0.815833333,0.803333333,0.8025,-0.011146965
24616,0.842634296,0.844863689,0.82872916,0.122446355,0.123638303,0.134646176,0.828333333,0.815833333,0.803333333,-0.037520351
24617,0.835130226,0.842634296,0.844863689,0.124455157,0.122446355,0.123638303,0.840833333,0.828333333,0.815833333,0.065924056
24618,0.848315037,0.835130226,0.842634296,0.114812338,0.124455157,0.122446355,0.853333333,0.840833333,0.828333333,0.024124586
24619,0.853139954,0.848315037,0.835130226,0.109313635,0.114812338,0.124455157,0.855833333,0.853333333,0.840833333,-0.005200448
24620,0.852099865,0.853139954,0.848315037,0.106968134,0.109313635,0.114812338,0.858333333,0.855833333,0.853333333,-0.010223684
24621,0.850055128,0.852099865,0.853139954,0.10526646,0.106968134,0.109313635,0.860833333,0.858333333,0.855833333,-0.020617298
24622,0.845931668,0.850055128,0.852099865,0.104890971,0.10526646,0.106968134,0.863333333,0.860833333,0.858333333,0.024734747
24623,0.850878617,0.845931668,0.850055128,0.099453491,0.104890971,0.10526646,0.841666667,0.863333333,0.860833333,0.011964839
24624,0.853271585,0.850878617,0.845931668,0.095231004,0.099453491,0.104890971,0.82,0.841666667,0.863333333,-0.015534079
24625,0.850164769,0.853271585,0.850878617,0.09408378,0.095231004,0.099453491,0.798333333,0.82,0.841666667,-0.026696844
24626,0.844825401,0.850164769,0.853271585,0.09441148,0.09408378,0.095231004,0.776666667,0.798333333,0.82,0.007054919
24627,0.846236384,0.844825401,0.850164769,0.091098107,0.09441148,0.09408378,0.7975,0.776666667,0.798333333,-0.022952787
24628,0.841645827,0.846236384,0.844825401,0.091207244,0.091098107,0.09441148,0.818333333,0.7975,0.776666667,-0.00974768
24629,0.839696291,0.841645827,0.846236384,0.090030816,0.091207244,0.091098107,0.839166667,0.818333333,0.7975,0.06075962
24630,0.851848215,0.839696291,0.841645827,0.080736844,0.090030816,0.091207244,0.86,0.839166667,0.818333333,-0.028444046
24631,0.846159406,0.851848215,0.839696291,0.08117486,0.080736844,0.090030816,0.871666667,0.86,0.839166667,0.047311971
24632,0.8556218,0.846159406,0.851848215,0.073090718,0.08117486,0.080736844,0.883333333,0.871666667,0.86,0.006265337
24633,0.856874867,0.8556218,0.846159406,0.069269662,0.073090718,0.08117486,0.895,0.883333333,0.871666667,0.066752552
24634,0.870225378,0.856874867,0.8556218,0.05832215,0.069269662,0.073090718,0.906666667,0.895,0.883333333,-0.034965281
24635,0.863232322,0.870225378,0.856874867,0.058500023,0.05832215,0.069269662,0.9025,0.906666667,0.895,0.003732357
24636,0.863978793,0.863232322,0.870225378,0.054551674,0.058500023,0.05832215,0.898333333,0.9025,0.906666667,-0.094198965
24637,0.845139,0.863978793,0.863232322,0.061987176,0.054551674,0.058500023,0.894166667,0.898333333,0.9025,-0.06677907
24638,0.831783186,0.845139,0.863978793,0.067270345,0.061987176,0.054551674,0.89,0.894166667,0.898333333,0.016621332
24639,0.835107452,0.831783186,0.845139,0.063565457,0.067270345,0.061987176,0.8725,0.89,0.894166667,-0.005222349
24640,0.834062983,0.835107452,0.831783186,0.062224317,0.063565457,0.067270345,0.855,0.8725,0.89,-0.075605666
24641,0.818941849,0.834062983,0.835107452,0.069152591,0.062224317,0.063565457,0.8375,0.855,0.8725,0.017547473
24642,0.822451344,0.818941849,0.834062983,0.06605306,0.069152591,0.062224317,0.82,0.8375,0.855,0.030936701
24643,0.828638684,0.822451344,0.818941849,0.061196482,0.06605306,0.069152591,0.818333333,0.82,0.8375,0.030927599
24644,0.834824204,0.828638684,0.822451344,0.055997224,0.061196482,0.06605306,0.816666667,0.818333333,0.82,-0.012611492
24645,0.832301906,0.834824204,0.828638684,0.055533887,0.055997224,0.061196482,0.815,0.816666667,0.818333333,0.036320926
24646,0.839566091,0.832301906,0.834824204,0,0.055533887,0.055997224,0.813333333,0.815,0.816666667,-0.032132619
24647,0.833139567,0.839566091,0.832301906,0,0,0.055533887,0.8125,0.813333333,0.815,-0.061322097
24648,0.820875148,0.833139567,0.839566091,0,0,0,0.811666667,0.8125,0.813333333,-0.027814296
24649,0.815312288,0.820875148,0.833139567,0,0,0,0.810833333,0.811666667,0.8125,-0.020496695
24650,0.811212949,0.815312288,0.820875148,0,0,0,0.81,0.810833333,0.811666667,-0.012469194
24651,0.808719111,0.811212949,0.815312288,0,0,0,0.795,0.81,0.810833333,-0.02667761
24652,0.803383589,0.808719111,0.811212949,0,0,0,0.78,0.795,0.81,-0.107785547
24653,0.781826479,0.803383589,0.808719111,0,0,0,0.765,0.78,0.795,-0.022647079
24654,0.777297064,0.781826479,0.803383589,0,0,0,0.75,0.765,0.78,0.018922731
24655,0.78108161,0.777297064,0.781826479,0,0,0,0.746666667,0.75,0.765,-0.03577767
24656,0.773926076,0.78108161,0.777297064,0,0,0,0.743333333,0.746666667,0.75,-0.098775274
24657,0.754171021,0.773926076,0.78108161,0,0,0,0.74,0.743333333,0.746666667,-0.083718742
24658,0.737427273,0.754171021,0.773926076,0,0,0,0.736666667,0.74,0.743333333,0.025906698
24659,0.742608612,0.737427273,0.754171021,0,0,0,0.735833333,0.736666667,0.74,-0.057339624
24660,0.731140688,0.742608612,0.737427273,0,0,0,0.735,0.735833333,0.736666667,-0.054698767
24661,0.720200934,0.731140688,0.742608612,0,0,0,0.734166667,0.735,0.735833333,-0.140977479
24662,0.692005438,0.720200934,0.731140688,0,0,0,0.733333333,0.734166667,0.735,-0.023376979
24663,0.687330043,0.692005438,0.720200934,0,0,0,0.734166667,0.733333333,0.734166667,-0.013750107
24664,0.684580021,0.687330043,0.692005438,0,0,0,0.735,0.734166667,0.733333333,-0.015583443
24665,0.681463332,0.684580021,0.687330043,0,0,0,0.735833333,0.735,0.734166667,-0.050176527
24666,0.671428027,0.681463332,0.684580021,0,0,0,0.736666667,0.735833333,0.735,-0.007019029
24667,0.670024221,0.671428027,0.681463332,0,0,0,0.74,0.736666667,0.735833333,-0.024854765
24668,0.665053268,0.670024221,0.671428027,0,0,0,0.743333333,0.74,0.736666667,-0.004400388
24669,0.664173191,0.665053268,0.670024221,0,0,0,0.746666667,0.743333333,0.74,-0.08203184
24670,0.647766823,0.664173191,0.665053268,0,0,0,0.75,0.746666667,0.743333333,-0.032091607
24671,0.641348501,0.647766823,0.664173191,0,0,0,0.750833333,0.75,0.746666667,0.030210844
24672,0.64739067,0.641348501,0.647766823,0,0,0,0.751666667,0.750833333,0.75,-0.005568498
24673,0.64627697,0.64739067,0.641348501,0,0,0,0.7525,0.751666667,0.750833333,-0.074172439
24674,0.631442482,0.64627697,0.64739067,0,0,0,0.753333333,0.7525,0.751666667,-0.050654517
24675,0.621311579,0.631442482,0.64627697,0,0,0,0.750833333,0.753333333,0.7525,-0.014667797
24676,0.61837802,0.621311579,0.631442482,0,0,0,0.748333333,0.750833333,0.753333333,-0.028517112
24677,0.612674597,0.61837802,0.621311579,0,0,0,0.745833333,0.748333333,0.750833333,-0.001018437
24678,0.61247091,0.612674597,0.61837802,0,0,0,0.743333333,0.745833333,0.748333333,-0.010897091
24679,0.610291492,0.61247091,0.612674597,0,0,0,0.73,0.743333333,0.745833333,0.023737346
24680,0.615038961,0.610291492,0.61247091,0,0,0,0.716666667,0.73,0.743333333,0.016946583
24681,0.618428277,0.615038961,0.610291492,0,0,0,0.703333333,0.716666667,0.73,0.024702075
24682,0.623368692,0.618428277,0.615038961,0,0,0,0.69,0.703333333,0.716666667,-0.059430019
24683,0.611482689,0.623368692,0.618428277,0,0,0,0.6875,0.69,0.703333333,-0.043322306
24684,0.602818227,0.611482689,0.623368692,0,0,0,0.685,0.6875,0.69,-0.045473601
24685,0.593723507,0.602818227,0.611482689,0,0,0,0.6825,0.685,0.6875,-0.020908772
24686,0.589541753,0.593723507,0.602818227,0,0,0,0.68,0.6825,0.685,0.036303613
24687,0.596802475,0.589541753,0.593723507,0,0,0,0.688333333,0.68,0.6825,-0.064091773
24688,0.583984121,0.596802475,0.589541753,0,0,0,0.696666667,0.688333333,0.68,-0.028359533
24689,0.578312214,0.583984121,0.596802475,0,0,0,0.705,0.696666667,0.688333333,-0.026610801
24690,0.572990054,0.578312214,0.583984121,0,0,0,0.713333333,0.705,0.696666667,-0.012540324
24691,0.570481989,0.572990054,0.578312214,0.010104174,0,0,0.714166667,0.713333333,0.705,0.001883353
24692,0.57085866,0.570481989,0.572990054,0.064302116,0.010104174,0,0.715,0.714166667,0.713333333,-0.014997157
24693,0.567859228,0.57085866,0.570481989,0.126004081,0.064302116,0.010104174,0.715833333,0.715,0.714166667,0.017186384
24694,0.571296505,0.567859228,0.57085866,0.189673491,0.126004081,0.064302116,0.716666667,0.715833333,0.715,0.16148429
24695,0.603593363,0.571296505,0.567859228,0.183539407,0.189673491,0.126004081,0.726666667,0.716666667,0.715833333,0.108857292
24696,0.625364821,0.603593363,0.571296505,0.181750869,0.183539407,0.189673491,0.736666667,0.726666667,0.716666667,0.113617159
24697,0.648088253,0.625364821,0.603593363,0.178197488,0.181750869,0.183539407,0.746666667,0.736666667,0.726666667,0.121785678
24698,0.672445389,0.648088253,0.625364821,0.172428701,0.178197488,0.181750869,0.756666667,0.746666667,0.736666667,0.169786849
24699,0.706402758,0.672445389,0.648088253,0.159706602,0.172428701,0.178197488,0.7675,0.756666667,0.746666667,0.162687754
24700,0.738940309,0.706402758,0.672445389,0.145926211,0.159706602,0.172428701,0.778333333,0.7675,0.756666667,0.073052409
24701,0.753550791,0.738940309,0.706402758,0.140795635,0.145926211,0.159706602,0.789166667,0.778333333,0.7675,0.167600119
24702,0.787070815,0.753550791,0.738940309,0.123822799,0.140795635,0.145926211,0.8,0.789166667,0.778333333,0.07099055
24703,0.801268925,0.787070815,0.753550791,0.116258857,0.123822799,0.140795635,0.8075,0.8,0.789166667,0.002068256
24704,0.801682576,0.801268925,0.787070815,0.115947064,0.116258857,0.123822799,0.815,0.8075,0.8,0.047855795
24705,0.811253735,0.801682576,0.801268925,0.110270412,0.115947064,0.116258857,0.8225,0.815,0.8075,0.055255995
24706,0.822304934,0.811253735,0.801682576,0.103198671,0.110270412,0.115947064,0.83,0.8225,0.815,0.030890604
24707,0.828483055,0.822304934,0.811253735,0.098355605,0.103198671,0.110270412,0.826666667,0.83,0.8225,-0.004221915
24708,0.827638672,0.828483055,0.822304934,0.09726577,0.098355605,0.103198671,0.823333333,0.826666667,0.83,0.027349888
24709,0.833108649,0.827638672,0.828483055,0.092539467,0.09726577,0.098355605,0.82,0.823333333,0.826666667,-0.024230357
24710,0.828262578,0.833108649,0.827638672,0.093526973,0.092539467,0.09726577,0.816666667,0.82,0.823333333,-0.043093154
24711,0.819643947,0.828262578,0.833108649,0.096984364,0.093526973,0.092539467,0.808333333,0.816666667,0.82,0.002689402
24712,0.820181828,0.819643947,0.828262578,0.09557927,0.096984364,0.093526973,0.8,0.808333333,0.816666667,-0.016567064
24713,0.816868415,0.820181828,0.819643947,0.096390882,0.09557927,0.096984364,0.791666667,0.8,0.808333333,0.050271838
24714,0.826922782,0.816868415,0.820181828,0.0895887,0.096390882,0.09557927,0.783333333,0.791666667,0.8,0.011907561
24715,0.829304295,0.826922782,0.816868415,0.086703774,0.0895887,0.096390882,0.791666667,0.783333333,0.791666667,-0.001546224
24716,0.82899505,0.829304295,0.826922782,0.085256151,0.086703774,0.0895887,0.8,0.791666667,0.783333333,-0.004935639
24717,0.828007922,0.82899505,0.829304295,0.084221139,0.085256151,0.086703774,0.808333333,0.8,0.791666667,-0.031626171
24718,0.821682688,0.828007922,0.82899505,0.086354864,0.084221139,0.085256151,0.816666667,0.808333333,0.8,-0.034904582
24719,0.814701772,0.821682688,0.828007922,0.089222471,0.086354864,0.084221139,0.826666667,0.816666667,0.808333333,-0.006623155
24720,0.813377141,0.814701772,0.821682688,0.089178407,0.089222471,0.086354864,0.836666667,0.826666667,0.816666667,-0.043674629
24721,0.804642215,0.813377141,0.814701772,0.093530606,0.089178407,0.089222471,0.846666667,0.836666667,0.826666667,0.094739218
24722,0.823590058,0.804642215,0.813377141,0.082219797,0.093530606,0.089178407,0.856666667,0.846666667,0.836666667,0.10230539
24723,0.844051136,0.823590058,0.804642215,0.068973609,0.082219797,0.093530606,0.855,0.856666667,0.846666667,0.033320634
24724,0.850715263,0.844051136,0.823590058,0.062638916,0.068973609,0.082219797,0.853333333,0.855,0.856666667,-0.024348353
24725,0.845845592,0.850715263,0.844051136,0.062662043,0.062638916,0.068973609,0.851666667,0.853333333,0.855,0.037201016
24726,0.853285796,0.845845592,0.850715263,0.055774947,0.062662043,0.062638916,0.85,0.851666667,0.853333333,-0.048065648
24727,0.843672666,0.853285796,0.845845592,0.058422284,0.055774947,0.062662043,0.849166667,0.85,0.851666667,0.006861892
24728,0.845045044,0.843672666,0.853285796,0.055195471,0.058422284,0.055774947,0.848333333,0.849166667,0.85,-0.029610474
24729,0.83912295,0.845045044,0.843672666,0.056147524,0.055195471,0.058422284,0.8475,0.848333333,0.849166667,-0.056679392
24730,0.827787071,0.83912295,0.845045044,0.060586622,0.056147524,0.055195471,0.846666667,0.8475,0.848333333,-0.020967224
